"subject_no" "activity" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAccMag-mean()" "fBodyAccMag-std()"
18 "WALKING_UPSTAIRS" -0.98760874 -0.98743302 -0.98760874 -0.98743302 -0.98833476 -0.99107073 -0.97679554 -0.9758531 -0.9932863 -0.9933721 -0.98735304 -0.98840954
18 "WALKING_UPSTAIRS" -0.99611989 -0.99618021 -0.99611989 -0.99618021 -0.99124382 -0.9945239 -0.98524787 -0.9928716 -0.9940491 -0.99550222 -0.99430949 -0.99771217
18 "WALKING_UPSTAIRS" -0.99705036 -0.99656314 -0.99705036 -0.99656314 -0.99228495 -0.99332 -0.98581999 -0.99424578 -0.99688881 -0.99860458 -0.99612959 -0.99662837
18 "WALKING_UPSTAIRS" -0.99610052 -0.99638365 -0.99610052 -0.99638365 -0.99210776 -0.99317601 -0.9907805 -0.99242458 -0.99714136 -0.99800065 -0.99571114 -0.99668091
18 "WALKING_UPSTAIRS" -0.99546191 -0.9975258 -0.99546191 -0.9975258 -0.99209425 -0.99577765 -0.99454488 -0.99538583 -0.99684611 -0.99757987 -0.99698372 -0.99759251
18 "WALKING_UPSTAIRS" -0.99694005 -0.99726832 -0.99694005 -0.99726832 -0.99403281 -0.99638247 -0.99661045 -0.9964164 -0.99703672 -0.99695926 -0.99764109 -0.9965489
18 "WALKING_UPSTAIRS" -0.99718041 -0.99744757 -0.99718041 -0.99744757 -0.99362578 -0.9959383 -0.99674134 -0.99693296 -0.99690092 -0.99693991 -0.99712345 -0.99732211
18 "WALKING_UPSTAIRS" -0.99618697 -0.99791365 -0.99618697 -0.99791365 -0.99215267 -0.99589312 -0.9953218 -0.99672864 -0.99569413 -0.99677718 -0.99735848 -0.99795376
18 "WALKING_UPSTAIRS" -0.99559098 -0.99640072 -0.99559098 -0.99640072 -0.99247196 -0.99553675 -0.99712067 -0.99676731 -0.99687503 -0.99687495 -0.99497814 -0.99743294
18 "WALKING_UPSTAIRS" -0.99480505 -0.99466417 -0.99480505 -0.99466417 -0.99104131 -0.99294456 -0.99780988 -0.99797202 -0.99762702 -0.99794887 -0.99361795 -0.99548673
18 "WALKING_UPSTAIRS" -0.99568141 -0.99335616 -0.99568141 -0.99335616 -0.99101516 -0.99151367 -0.99677567 -0.99779877 -0.99715153 -0.99784368 -0.99154051 -0.99501382
18 "WALKING_UPSTAIRS" -0.99675945 -0.99451622 -0.99675945 -0.99451622 -0.9924317 -0.99321136 -0.99643037 -0.99746867 -0.99749889 -0.99804757 -0.99266013 -0.996147
18 "WALKING_UPSTAIRS" -0.99781497 -0.99856854 -0.99781497 -0.99856854 -0.99496379 -0.99682003 -0.99618898 -0.99790142 -0.99804614 -0.99794974 -0.99815045 -0.998437
18 "WALKING_UPSTAIRS" -0.99713533 -0.99757123 -0.99713533 -0.99757123 -0.9932909 -0.99511383 -0.99588402 -0.99758198 -0.99825499 -0.99855919 -0.99644463 -0.99824618
18 "WALKING_UPSTAIRS" -0.97643116 -0.9673637 -0.97643116 -0.9673637 -0.99243531 -0.99624938 -0.96983704 -0.95692844 -0.9973814 -0.99772899 -0.98398271 -0.96353118
18 "WALKING_UPSTAIRS" -0.99578072 -0.99732259 -0.99578072 -0.99732259 -0.99323835 -0.99716886 -0.98464802 -0.99270323 -0.99828675 -0.99890877 -0.99687946 -0.99732167
18 "WALKING_UPSTAIRS" -0.99465519 -0.99611678 -0.99465519 -0.99611678 -0.9912774 -0.99469939 -0.98311682 -0.99492752 -0.99792764 -0.99886177 -0.99492545 -0.99695236
18 "WALKING_UPSTAIRS" -0.99461306 -0.99427415 -0.99461306 -0.99427415 -0.9907995 -0.9930067 -0.98820966 -0.99509645 -0.99691411 -0.99812362 -0.99325267 -0.9951134
18 "WALKING_UPSTAIRS" -0.99440238 -0.9948927 -0.99440238 -0.9948927 -0.9914321 -0.99299342 -0.99220968 -0.994005 -0.99575098 -0.99471109 -0.9934326 -0.99608799
18 "WALKING_UPSTAIRS" -0.99322691 -0.99433536 -0.99322691 -0.99433536 -0.99024575 -0.99399965 -0.99339569 -0.99152171 -0.99526229 -0.9942625 -0.99338991 -0.99509118
18 "WALKING_UPSTAIRS" -0.99362103 -0.99483195 -0.99362103 -0.99483195 -0.99186603 -0.9932828 -0.99391444 -0.99308829 -0.99598243 -0.99728969 -0.99411421 -0.9953373
18 "WALKING_UPSTAIRS" -0.99428602 -0.99585386 -0.99428602 -0.99585386 -0.99201122 -0.9918486 -0.99540674 -0.99658325 -0.99722835 -0.99836899 -0.99401076 -0.99731305
18 "WALKING_UPSTAIRS" -0.99433353 -0.99562316 -0.99433353 -0.99562316 -0.99094479 -0.99308699 -0.99642677 -0.9971108 -0.99773954 -0.9984502 -0.99382996 -0.99704945
18 "WALKING_UPSTAIRS" -0.99535509 -0.99524066 -0.99535509 -0.99524066 -0.99247827 -0.99503274 -0.99707059 -0.99785564 -0.99820061 -0.99890749 -0.99403016 -0.99616234
18 "WALKING_UPSTAIRS" -0.99619647 -0.99463822 -0.99619647 -0.99463822 -0.99277238 -0.99492674 -0.99670191 -0.99832335 -0.99856835 -0.99962035 -0.99319453 -0.99584416
18 "WALKING_UPSTAIRS" -0.99519901 -0.99483907 -0.99519901 -0.99483907 -0.99328792 -0.99486305 -0.99677971 -0.99922029 -0.99864651 -0.99938101 -0.9934101 -0.99600392
18 "WALKING_UPSTAIRS" -0.99338131 -0.99609683 -0.99338131 -0.99609683 -0.99294446 -0.99403867 -0.99560783 -0.99694067 -0.99701665 -0.9970412 -0.99498587 -0.99685014
18 "WALKING_UPSTAIRS" -0.99463107 -0.99588938 -0.99463107 -0.99588938 -0.99106606 -0.99429448 -0.99528345 -0.9967641 -0.9969572 -0.99713149 -0.9949475 -0.99649108
18 "WALKING_UPSTAIRS" -0.9961375 -0.99523217 -0.9961375 -0.99523217 -0.99073953 -0.99529819 -0.99658913 -0.99848197 -0.9976923 -0.99828316 -0.99416732 -0.99601716
18 "WALKING_UPSTAIRS" -0.99527346 -0.99450927 -0.99527346 -0.99450927 -0.99063922 -0.99485474 -0.99474816 -0.98961787 -0.99457055 -0.99269198 -0.99386387 -0.99497244
18 "WALKING_UPSTAIRS" -0.9949228 -0.99478965 -0.9949228 -0.99478965 -0.9909648 -0.99518046 -0.99254915 -0.98820636 -0.99253463 -0.99217899 -0.99411636 -0.99523727
18 "WALKING_UPSTAIRS" -0.38780632 -0.5408342 -0.38780632 -0.5408342 -0.4921664 -0.53666961 -0.52041669 -0.61877211 -0.68468615 -0.7666471 -0.50120758 -0.63549989
18 "WALKING_UPSTAIRS" -0.32781373 -0.51893941 -0.32781373 -0.51893941 -0.45114889 -0.53646052 -0.50096612 -0.6473486 -0.6648975 -0.78661848 -0.49097836 -0.6096981
18 "WALKING_UPSTAIRS" -0.25963523 -0.46264228 -0.25963523 -0.46264228 -0.41173406 -0.47286342 -0.51592897 -0.67818039 -0.64016209 -0.73962559 -0.44446424 -0.55619103
18 "WALKING_UPSTAIRS" -0.25268872 -0.40824068 -0.25268872 -0.40824068 -0.36422251 -0.37825363 -0.47459621 -0.63904951 -0.62310251 -0.74034182 -0.35994244 -0.52886868
18 "WALKING_UPSTAIRS" -0.27241922 -0.41930715 -0.27241922 -0.41930715 -0.38725842 -0.3736125 -0.4687555 -0.62450203 -0.63173298 -0.76905719 -0.38380418 -0.53014586
18 "WALKING_UPSTAIRS" -0.24562383 -0.4166828 -0.24562383 -0.4166828 -0.36591165 -0.36490716 -0.48933324 -0.63550024 -0.61929833 -0.74608609 -0.36043263 -0.5412995
18 "WALKING_UPSTAIRS" -0.24430567 -0.41503675 -0.24430567 -0.41503675 -0.3450685 -0.3682886 -0.47867273 -0.61280483 -0.62539049 -0.75553393 -0.34896364 -0.54653157
18 "WALKING_UPSTAIRS" -0.32592748 -0.48430809 -0.32592748 -0.48430809 -0.42297828 -0.47959084 -0.51378644 -0.63115011 -0.65714159 -0.77751632 -0.42854003 -0.59815671
18 "WALKING_UPSTAIRS" -0.34240313 -0.46870104 -0.34240313 -0.46870104 -0.40731274 -0.4598454 -0.53989475 -0.66228628 -0.65640993 -0.76074124 -0.45763025 -0.55700344
18 "WALKING_UPSTAIRS" -0.31148139 -0.45734506 -0.31148139 -0.45734506 -0.3830709 -0.40821762 -0.48080332 -0.61033442 -0.62341496 -0.72793667 -0.42636147 -0.55948325
18 "WALKING_UPSTAIRS" -0.30720364 -0.51214669 -0.30720364 -0.51214669 -0.4414072 -0.4261604 -0.46208655 -0.60417697 -0.62861655 -0.73095476 -0.47528057 -0.60954781
18 "WALKING_UPSTAIRS" -0.29758112 -0.50315367 -0.29758112 -0.50315367 -0.43231892 -0.44124401 -0.50486903 -0.63354332 -0.64445676 -0.75174151 -0.46721196 -0.60128855
18 "WALKING_UPSTAIRS" -0.31037679 -0.50757513 -0.31037679 -0.50757513 -0.40089061 -0.48773221 -0.50932256 -0.62871647 -0.64337891 -0.77196408 -0.46404614 -0.61001317
18 "WALKING_UPSTAIRS" -0.36165792 -0.52650912 -0.36165792 -0.52650912 -0.44389377 -0.5122768 -0.52318513 -0.62357465 -0.66208259 -0.79179871 -0.48454719 -0.62497362
18 "WALKING_UPSTAIRS" -0.4024573 -0.51684161 -0.4024573 -0.51684161 -0.56576904 -0.54650963 -0.55084453 -0.58901499 -0.73139469 -0.76638348 -0.49521001 -0.60399944
18 "WALKING_UPSTAIRS" -0.33904843 -0.49631762 -0.33904843 -0.49631762 -0.46739999 -0.43972881 -0.51350036 -0.59360492 -0.66048404 -0.75316496 -0.46322769 -0.59377592
18 "WALKING_UPSTAIRS" -0.29501182 -0.4965939 -0.29501182 -0.4965939 -0.41620022 -0.38776257 -0.51417449 -0.64664307 -0.6620549 -0.79002838 -0.47176038 -0.58873895
18 "WALKING_UPSTAIRS" -0.30158205 -0.50446168 -0.30158205 -0.50446168 -0.38391186 -0.4219458 -0.50490048 -0.64974654 -0.65313145 -0.77393513 -0.45053957 -0.61410578
18 "WALKING_UPSTAIRS" -0.29120591 -0.48335107 -0.29120591 -0.48335107 -0.40058679 -0.44403749 -0.48696746 -0.61542037 -0.62881734 -0.73845088 -0.46187384 -0.57565451
18 "WALKING_UPSTAIRS" -0.25791955 -0.40672416 -0.25791955 -0.40672416 -0.35344777 -0.32722568 -0.49489564 -0.61028936 -0.63234342 -0.73350983 -0.3381706 -0.54102797
18 "WALKING_UPSTAIRS" -0.25447724 -0.41655138 -0.25447724 -0.41655138 -0.3101414 -0.30870943 -0.49794549 -0.63394936 -0.62880889 -0.7495191 -0.38347533 -0.52625637
18 "WALKING_UPSTAIRS" -0.29417567 -0.4712952 -0.29417567 -0.4712952 -0.39312616 -0.39239102 -0.49712119 -0.63744218 -0.6482466 -0.76895602 -0.41822195 -0.58556729
18 "WALKING_UPSTAIRS" -0.29836274 -0.49370793 -0.29836274 -0.49370793 -0.38896695 -0.40832697 -0.49408281 -0.6101948 -0.66109885 -0.77754273 -0.45084083 -0.5978398
18 "WALKING_UPSTAIRS" -0.27268279 -0.47943537 -0.27268279 -0.47943537 -0.34410918 -0.42012377 -0.46546127 -0.59963747 -0.6198087 -0.73253672 -0.45091691 -0.5766579
18 "WALKING_UPSTAIRS" -0.2796462 -0.4919179 -0.2796462 -0.4919179 -0.398877 -0.42763334 -0.47791279 -0.58820966 -0.63629747 -0.73293135 -0.45767863 -0.5907909
18 "WALKING_UPSTAIRS" -0.29244499 -0.5410071 -0.29244499 -0.5410071 -0.40031652 -0.44337536 -0.50818995 -0.59777497 -0.65699923 -0.75922691 -0.48044675 -0.64970536
18 "WALKING_UPSTAIRS" -0.29858531 -0.52149329 -0.29858531 -0.52149329 -0.38719309 -0.46429134 -0.49810209 -0.63796114 -0.63311196 -0.74073759 -0.47621568 -0.62296601
18 "WALKING_UPSTAIRS" -0.3394071 -0.50599094 -0.3394071 -0.50599094 -0.41908202 -0.46388708 -0.49089747 -0.63894463 -0.636479 -0.73636631 -0.43575663 -0.62703571
18 "WALKING_UPSTAIRS" -0.39279477 -0.51587326 -0.39279477 -0.51587326 -0.43862179 -0.46836084 -0.5196098 -0.64702241 -0.66169934 -0.74074889 -0.46302134 -0.62328362
18 "WALKING_UPSTAIRS" -0.31005746 -0.25214839 -0.31005746 -0.25214839 -0.47284627 -0.42375939 -0.55455188 -0.68327673 -0.74513086 -0.82755842 -0.29169998 -0.34677169
18 "WALKING_UPSTAIRS" -0.2885685 -0.23439744 -0.2885685 -0.23439744 -0.47154676 -0.39314219 -0.59012353 -0.73189981 -0.73708632 -0.83174098 -0.3183821 -0.30982081
18 "WALKING_UPSTAIRS" -0.29712386 -0.26388356 -0.29712386 -0.26388356 -0.48984391 -0.40119833 -0.44826828 -0.4159409 -0.72479347 -0.82159063 -0.27933354 -0.36941735
18 "WALKING_UPSTAIRS" -0.37054504 -0.31450756 -0.37054504 -0.31450756 -0.52023696 -0.45311039 -0.27430619 -0.27955516 -0.73577992 -0.78422836 -0.32828105 -0.41304532
18 "WALKING_UPSTAIRS" -0.33714482 -0.22023287 -0.33714482 -0.22023287 -0.50789944 -0.43407026 -0.3744851 -0.38299787 -0.7368868 -0.78911201 -0.24745207 -0.32630345
18 "WALKING_UPSTAIRS" -0.27353705 -0.092319793 -0.27353705 -0.092319793 -0.43654026 -0.25393832 -0.46803911 -0.65134179 -0.69771925 -0.74014151 -0.13868958 -0.20832287
18 "WALKING_UPSTAIRS" -0.28342053 -0.19608056 -0.28342053 -0.19608056 -0.45661803 -0.30893028 -0.4493819 -0.64098149 -0.68133091 -0.7089451 -0.20611113 -0.31526384
18 "WALKING_UPSTAIRS" -0.26542584 -0.26251988 -0.26542584 -0.26251988 -0.47399929 -0.39209657 -0.41491469 -0.62753377 -0.73111054 -0.78097207 -0.29795485 -0.35766493
18 "WALKING_UPSTAIRS" -0.22993771 -0.23659305 -0.22993771 -0.23659305 -0.47145717 -0.38385012 -0.4439673 -0.63863151 -0.7741936 -0.84031321 -0.27814611 -0.33260411
18 "WALKING_UPSTAIRS" -0.16545995 -0.12931126 -0.16545995 -0.12931126 -0.34662378 -0.032442076 -0.44481175 -0.35059313 -0.58778837 -0.16652236 -0.076105802 -0.29591591
18 "WALKING_UPSTAIRS" -0.18337663 -0.43686108 -0.18337663 -0.43686108 -0.65102338 -0.5988044 -0.45685586 -0.57471631 -0.809007 -0.83809655 -0.49069897 -0.49569373
18 "WALKING_UPSTAIRS" -0.24767581 -0.33374088 -0.24767581 -0.33374088 -0.58081413 -0.57568806 -0.49487607 -0.55647139 -0.77811445 -0.8380247 -0.48216227 -0.3666751
18 "WALKING_UPSTAIRS" -0.28746592 -0.36591466 -0.28746592 -0.36591466 -0.60898792 -0.59686754 -0.45639339 -0.54733975 -0.78849938 -0.8519761 -0.41951408 -0.4357852
18 "WALKING_UPSTAIRS" -0.32537334 -0.45507835 -0.32537334 -0.45507835 -0.67900655 -0.65490857 -0.32062626 -0.525604 -0.81546443 -0.87004008 -0.53549077 -0.4988218
18 "WALKING_UPSTAIRS" -0.29481785 -0.42158288 -0.29481785 -0.42158288 -0.66927715 -0.66236648 -0.34915289 -0.54900317 -0.81475445 -0.87585203 -0.45661664 -0.4920832
18 "WALKING_UPSTAIRS" -0.26475808 -0.37347958 -0.26475808 -0.37347958 -0.62454065 -0.62261345 -0.39545235 -0.46271614 -0.80725581 -0.87619125 -0.46473389 -0.42455819
18 "WALKING_UPSTAIRS" -0.24342668 -0.42601362 -0.24342668 -0.42601362 -0.61531572 -0.63130938 -0.32417255 -0.36518661 -0.78717106 -0.86600118 -0.5127764 -0.47125971
18 "WALKING_UPSTAIRS" -0.26258155 -0.36847059 -0.26258155 -0.36847059 -0.59883615 -0.59998118 -0.31575618 -0.46490392 -0.78846999 -0.85399814 -0.4346935 -0.43185259
18 "WALKING_UPSTAIRS" -0.30642249 -0.32990307 -0.30642249 -0.32990307 -0.63277642 -0.53297092 -0.37122333 -0.60417854 -0.81164227 -0.84716123 -0.34003311 -0.42803758
18 "WALKING_UPSTAIRS" -0.3656332 -0.41386632 -0.3656332 -0.41386632 -0.70882078 -0.60148736 -0.46309986 -0.68867589 -0.83697849 -0.86672074 -0.48299462 -0.46895812
18 "WALKING_UPSTAIRS" -0.32226808 -0.31147054 -0.32226808 -0.31147054 -0.55664023 -0.50250912 -0.45106946 -0.6722473 -0.75466764 -0.82756225 -0.3533951 -0.39561779
18 "WALKING_UPSTAIRS" -0.33261396 -0.31951813 -0.33261396 -0.31951813 -0.54858982 -0.49681631 -0.55229277 -0.72392198 -0.7625011 -0.82815174 -0.38791163 -0.38934201
18 "WALKING_UPSTAIRS" -0.4033432 -0.39216835 -0.4033432 -0.39216835 -0.50917373 -0.45651515 -0.25984698 -0.29523414 -0.74888729 -0.80386102 -0.36985307 -0.49905333
18 "WALKING_UPSTAIRS" -0.36498018 -0.29102099 -0.36498018 -0.29102099 -0.44529326 -0.42394788 -0.16088386 -0.4165425 -0.69828158 -0.77860345 -0.22230629 -0.44296213
18 "WALKING_UPSTAIRS" -0.26101741 -0.23312801 -0.26101741 -0.23312801 -0.44807408 -0.4194692 -0.4238081 -0.6673013 -0.7085741 -0.79022078 -0.24136127 -0.34743428
18 "WALKING_UPSTAIRS" -0.32021895 -0.17352837 -0.32021895 -0.17352837 -0.43037715 -0.320653 -0.26069198 -0.14245621 -0.68928806 -0.72057241 -0.10259401 -0.34478258
18 "WALKING_UPSTAIRS" -0.3412336 -0.21219094 -0.3412336 -0.21219094 -0.42019526 -0.32000596 -0.17006659 -0.20132861 -0.68497828 -0.71464176 -0.13899153 -0.37899843
18 "WALKING_UPSTAIRS" -0.29288058 -0.27045021 -0.29288058 -0.27045021 -0.46962651 -0.4053434 -0.34586684 -0.66277091 -0.73608644 -0.79915377 -0.24404393 -0.39890881
18 "WALKING_UPSTAIRS" -0.34544099 -0.2704989 -0.34544099 -0.2704989 -0.50353231 -0.46370732 -0.50991147 -0.67890386 -0.76543948 -0.82086905 -0.24233186 -0.39994128
18 "WALKING_UPSTAIRS" -0.235312 -0.44196159 -0.235312 -0.44196159 -0.61734305 -0.55220164 -0.46745514 -0.59398572 -0.79558214 -0.83851553 -0.47124074 -0.51232768
18 "WALKING_UPSTAIRS" -0.30109156 -0.39984461 -0.30109156 -0.39984461 -0.566802 -0.5712135 -0.49416725 -0.58604642 -0.76512731 -0.83777484 -0.4608048 -0.46093915
18 "WALKING_UPSTAIRS" -0.27202983 -0.4147291 -0.27202983 -0.4147291 -0.56679609 -0.58478584 -0.43264209 -0.42817702 -0.76202329 -0.82818555 -0.52818403 -0.45022797
18 "WALKING_UPSTAIRS" -0.28365823 -0.41941643 -0.28365823 -0.41941643 -0.59095924 -0.60155313 -0.23129891 -0.24287399 -0.7544847 -0.83311317 -0.47185027 -0.48163009
18 "WALKING_UPSTAIRS" -0.3149576 -0.42083573 -0.3149576 -0.42083573 -0.61196057 -0.65763863 -0.24181241 -0.35684118 -0.75772082 -0.83789423 -0.52741495 -0.45830211
18 "WALKING_UPSTAIRS" -0.31209477 -0.47100528 -0.31209477 -0.47100528 -0.59670059 -0.66907991 -0.24731642 -0.33030392 -0.75753526 -0.82004413 -0.50149912 -0.53622043
18 "WALKING_UPSTAIRS" -0.28483507 -0.42450595 -0.28483507 -0.42450595 -0.56144277 -0.59343006 -0.28160293 -0.3236089 -0.73735135 -0.79854843 -0.44373869 -0.50288194
18 "WALKING_UPSTAIRS" -0.2588672 -0.33924199 -0.2588672 -0.33924199 -0.54181216 -0.53607052 -0.34447862 -0.56258792 -0.73858169 -0.81042146 -0.35326204 -0.43378337
18 "WALKING_UPSTAIRS" -0.291529 -0.32839081 -0.291529 -0.32839081 -0.59213954 -0.54202121 -0.34363628 -0.50398129 -0.78551902 -0.85363787 -0.44643611 -0.37448295
18 "WALKING_UPSTAIRS" -0.33667131 -0.28537484 -0.33667131 -0.28537484 -0.5508677 -0.52504573 -0.51209032 -0.66394529 -0.75530054 -0.78789697 -0.3569662 -0.35890289
18 "WALKING_UPSTAIRS" -0.35792607 -0.31706183 -0.35792607 -0.31706183 -0.51970818 -0.52075129 -0.58064321 -0.74000594 -0.76060605 -0.80380591 -0.3684603 -0.3955579
18 "WALKING_UPSTAIRS" -0.34232306 -0.3493332 -0.34232306 -0.3493332 -0.45998321 -0.49578105 -0.32629063 -0.39518166 -0.74181877 -0.78027632 -0.34953683 -0.44990061
18 "WALKING_UPSTAIRS" -0.36591577 -0.43087227 -0.36591577 -0.43087227 -0.5254348 -0.59119484 -0.29749697 -0.40306605 -0.7351729 -0.8051625 -0.40303037 -0.53518112
18 "WALKING_UPSTAIRS" -0.3374791 -0.35054129 -0.3374791 -0.35054129 -0.56254588 -0.55825033 -0.48067073 -0.6435513 -0.74977436 -0.82085775 -0.39970585 -0.42499126
18 "WALKING_UPSTAIRS" -0.30497777 -0.24854748 -0.30497777 -0.24854748 -0.50535572 -0.41486976 -0.30205036 -0.32032107 -0.75678538 -0.81915601 -0.15478585 -0.42385999
18 "WALKING_UPSTAIRS" -0.27595452 -0.18139639 -0.27595452 -0.18139639 -0.46194951 -0.29310474 -0.21491429 -0.31844532 -0.69554726 -0.76060089 -0.15253532 -0.32520878
18 "WALKING_UPSTAIRS" -0.23032093 -0.10238297 -0.23032093 -0.10238297 -0.40825249 -0.20530866 -0.31419413 -0.50860197 -0.68134572 -0.73980691 -0.089183011 -0.2493027
18 "WALKING_UPSTAIRS" -0.26989162 -0.20332496 -0.26989162 -0.20332496 -0.40532695 -0.27200656 -0.4193447 -0.61335184 -0.71789051 -0.78188145 -0.16737811 -0.34785183
18 "WALKING_UPSTAIRS" -0.27842395 -0.42420703 -0.27842395 -0.42420703 -0.685049 -0.60021938 -0.43240677 -0.6294588 -0.82543264 -0.86783793 -0.45494949 -0.4965589
18 "WALKING_UPSTAIRS" -0.3216561 -0.36194155 -0.3216561 -0.36194155 -0.6251956 -0.56270431 -0.51816581 -0.59763314 -0.81345986 -0.88664426 -0.36026108 -0.46159716
18 "WALKING_UPSTAIRS" -0.31013972 -0.41110761 -0.31013972 -0.41110761 -0.61280841 -0.57273804 -0.47492661 -0.56114628 -0.79341001 -0.87042041 -0.45415688 -0.47920349
18 "WALKING_UPSTAIRS" -0.30606388 -0.42203269 -0.30606388 -0.42203269 -0.64234087 -0.58998231 -0.26959116 -0.47235494 -0.79774739 -0.85967359 -0.43375035 -0.5048326
18 "WALKING_UPSTAIRS" -0.26782088 -0.3956537 -0.26782088 -0.3956537 -0.60765778 -0.57704039 -0.29948688 -0.45496852 -0.77963443 -0.82422247 -0.46852007 -0.45177229
18 "WALKING_UPSTAIRS" -0.23368034 -0.3431357 -0.23368034 -0.3431357 -0.55157812 -0.55129125 -0.44183352 -0.53677038 -0.77606189 -0.8252454 -0.42728662 -0.4019711
18 "WALKING_UPSTAIRS" -0.23773692 -0.38865942 -0.23773692 -0.38865942 -0.59412462 -0.60761354 -0.31260035 -0.31883736 -0.7919462 -0.86038224 -0.45614614 -0.44835636
18 "WALKING_UPSTAIRS" -0.23956147 -0.41159964 -0.23956147 -0.41159964 -0.61931153 -0.67141084 -0.23840474 -0.38466624 -0.77786568 -0.85850008 -0.47596037 -0.46923171
18 "WALKING_UPSTAIRS" -0.27249239 -0.37039071 -0.27249239 -0.37039071 -0.59502296 -0.60843984 -0.32249815 -0.57910147 -0.7727059 -0.85087772 -0.43838971 -0.43254064
18 "WALKING_UPSTAIRS" -0.29053292 -0.30008047 -0.29053292 -0.30008047 -0.59157532 -0.47297786 -0.42377178 -0.60507886 -0.79107938 -0.86292196 -0.33731569 -0.38838761
18 "WALKING_UPSTAIRS" -0.95639855 -0.96456405 -0.95639855 -0.96456405 -0.97381361 -0.96916713 -0.94871342 -0.94772393 -0.97634015 -0.97387097 -0.96844808 -0.96666011
18 "WALKING_UPSTAIRS" -0.9572062 -0.96377837 -0.9572062 -0.96377837 -0.98253968 -0.98507648 -0.93378341 -0.92573462 -0.98359393 -0.98687293 -0.9700412 -0.96475381
18 "WALKING_UPSTAIRS" -0.95509135 -0.96015181 -0.95509135 -0.96015181 -0.97931937 -0.97202285 -0.92859476 -0.93380762 -0.98136049 -0.98168781 -0.9657394 -0.962035
18 "WALKING_UPSTAIRS" -0.96352181 -0.96618689 -0.96352181 -0.96618689 -0.97449865 -0.96789259 -0.95198951 -0.96143482 -0.97851575 -0.98003786 -0.9656862 -0.9706362
18 "WALKING_UPSTAIRS" -0.96184913 -0.9708055 -0.96184913 -0.9708055 -0.97847794 -0.9778938 -0.96728304 -0.95438138 -0.98320778 -0.98177184 -0.97029166 -0.97454863
18 "WALKING_UPSTAIRS" -0.97127189 -0.97052879 -0.97127189 -0.97052879 -0.98738126 -0.98832144 -0.97494438 -0.95439013 -0.99162686 -0.99134281 -0.98031325 -0.9688416
18 "WALKING_UPSTAIRS" -0.96157699 -0.93817192 -0.96157699 -0.93817192 -0.98083854 -0.97485572 -0.94846563 -0.94039924 -0.98735718 -0.98563583 -0.96483061 -0.93463186
18 "WALKING_UPSTAIRS" -0.9425041 -0.94426764 -0.9425041 -0.94426764 -0.96465079 -0.96098627 -0.90225314 -0.90501673 -0.97128135 -0.96021822 -0.94976806 -0.94867682
18 "WALKING_UPSTAIRS" -0.9627238 -0.95853591 -0.9627238 -0.95853591 -0.97192742 -0.96256433 -0.92307151 -0.88402938 -0.9739295 -0.9596539 -0.9627606 -0.96139489
18 "WALKING_UPSTAIRS" -0.98255384 -0.98976062 -0.98255384 -0.98976062 -0.98957391 -0.98879782 -0.97527923 -0.96802417 -0.99071851 -0.99080433 -0.98916735 -0.99078887
18 "WALKING_UPSTAIRS" -0.98571664 -0.98951742 -0.98571664 -0.98951742 -0.98997776 -0.99136976 -0.98082191 -0.97504381 -0.99165889 -0.99349275 -0.98966556 -0.99002814
18 "WALKING_UPSTAIRS" -0.98432411 -0.98028111 -0.98432411 -0.98028111 -0.99017134 -0.99308014 -0.97584917 -0.97905767 -0.99180104 -0.99299239 -0.98512341 -0.97941233
18 "WALKING_UPSTAIRS" -0.9810894 -0.97960409 -0.9810894 -0.97960409 -0.99086249 -0.99344122 -0.97678623 -0.97922987 -0.99251765 -0.99433193 -0.98582107 -0.97815748
18 "WALKING_UPSTAIRS" -0.98750166 -0.9840425 -0.98750166 -0.9840425 -0.99032291 -0.99120863 -0.98512916 -0.98954425 -0.99169343 -0.99127335 -0.98562681 -0.98442161
18 "WALKING_UPSTAIRS" -0.99296745 -0.99240471 -0.99296745 -0.99240471 -0.99212152 -0.99351925 -0.9901481 -0.99014869 -0.9940139 -0.99134729 -0.9916795 -0.99319277
18 "WALKING_UPSTAIRS" -0.9928381 -0.9933034 -0.9928381 -0.9933034 -0.99218723 -0.99321606 -0.99472223 -0.99544975 -0.99599628 -0.99723798 -0.99236148 -0.99417809
18 "WALKING_UPSTAIRS" -0.98440588 -0.98056457 -0.98440588 -0.98056457 -0.989328 -0.99024599 -0.97528123 -0.95251302 -0.99073305 -0.99063308 -0.98218897 -0.981452
18 "WALKING_UPSTAIRS" -0.97426339 -0.97852076 -0.97426339 -0.97852076 -0.98610452 -0.98811909 -0.94779659 -0.94308498 -0.98439581 -0.98537593 -0.97817311 -0.98099897
18 "WALKING_UPSTAIRS" -0.93081828 -0.84974757 -0.93081828 -0.84974757 -0.97840047 -0.98221703 -0.90953926 -0.9115633 -0.98031523 -0.97873239 -0.87662308 -0.85844656
